first_scene,sceneinfo,appuin,appuinname,uv
1007,单聊,3854000743,群发祝福,449
1008,群聊,3854000743,群发祝福,230
1027,本地搜索,3854000743,群发祝福,1
1037,其他小程序,3854000743,群发祝福,61
1038,其他小程序返回,3854000743,群发祝福,1
1042,好友搜索,3854000743,群发祝福,39
1048,长按小程序码,3854000743,群发祝福,8
1053,搜一搜,3854000743,群发祝福,9
1089,会话下拉,3854000743,群发祝福,6
1096,聊天记录,3854000743,群发祝福,1
ALL,NULL,3854000743,群发祝福,1067
1001,列表,3854013946,头像达人,8
1005,全搜,3854013946,头像达人,14
1006,垂搜,3854013946,头像达人,30
1007,单聊,3854013946,头像达人,4
1008,群聊,3854013946,头像达人,4
1024,小程序profile,3854013946,头像达人,2
1027,本地搜索,3854013946,头像达人,10
1035,公众号自定义菜单,3854013946,头像达人,328
1037,其他小程序,3854013946,头像达人,592
1042,好友搜索,3854013946,头像达人,3
1048,长按小程序码,3854013946,头像达人,1
1053,搜一搜,3854013946,头像达人,1
1058,公众号文章,3854013946,头像达人,4
1089,会话下拉,3854013946,头像达人,57
ALL,NULL,3854013946,头像达人,1058
1012,长按二维码,3854017165,攒劲到家+,1
1035,公众号自定义菜单,3854017165,攒劲到家+,3
1089,会话下拉,3854017165,攒劲到家+,1
ALL,NULL,3854017165,攒劲到家+,5
1005,全搜,3854018293,句酷,1
1020,公众号profile,3854018293,句酷,4
ALL,NULL,3854018293,句酷,5
1020,公众号profile,3855002128,找家政保姆月嫂保洁搬家,1
1037,其他小程序,3855002128,找家政保姆月嫂保洁搬家,1
1047,扫描小程序码,3855002128,找家政保姆月嫂保洁搬家,1
ALL,NULL,3855002128,找家政保姆月嫂保洁搬家,3
1006,垂搜,3855010415,开平餐饮O2O,1
ALL,NULL,3855010415,开平餐饮O2O,1
1000,NULL,3855018853,交通违章扣分罚款查询,1
1005,全搜,3855018853,交通违章扣分罚款查询,115
1006,垂搜,3855018853,交通违章扣分罚款查询,66
1037,其他小程序,3855018853,交通违章扣分罚款查询,9
1038,其他小程序返回,3855018853,交通违章扣分罚款查询,1
1042,好友搜索,3855018853,交通违章扣分罚款查询,8
1053,搜一搜,3855018853,交通违章扣分罚款查询,4
1089,会话下拉,3855018853,交通违章扣分罚款查询,1
ALL,NULL,3855018853,交通违章扣分罚款查询,205
1001,列表,3855021108,常宁共享电话本,1
1005,全搜,3855021108,常宁共享电话本,1
1020,公众号profile,3855021108,常宁共享电话本,13
1026,附近的小程序,3855021108,常宁共享电话本,1
1035,公众号自定义菜单,3855021108,常宁共享电话本,26
1089,会话下拉,3855021108,常宁共享电话本,1
ALL,NULL,3855021108,常宁共享电话本,43
1035,公众号自定义菜单,3855022354,莆田小房人,1
1037,其他小程序,3855022354,莆田小房人,1
1058,公众号文章,3855022354,莆田小房人,3
ALL,NULL,3855022354,莆田小房人,5
1001,列表,3856013046,猪盈利猪价,1
1007,单聊,3856013046,猪盈利猪价,1
1008,群聊,3856013046,猪盈利猪价,4
1035,公众号自定义菜单,3856013046,猪盈利猪价,31
1037,其他小程序,3856013046,猪盈利猪价,1
1058,公众号文章,3856013046,猪盈利猪价,7
1089,会话下拉,3856013046,猪盈利猪价,1
1102,NULL,3856013046,猪盈利猪价,1
ALL,NULL,3856013046,猪盈利猪价,47
1001,列表,3856027902,球天下即时比分,1
1005,全搜,3856027902,球天下即时比分,1
1006,垂搜,3856027902,球天下即时比分,6
1007,单聊,3856027902,球天下即时比分,4
1008,群聊,3856027902,球天下即时比分,3
1012,长按二维码,3856027902,球天下即时比分,1
1035,公众号自定义菜单,3856027902,球天下即时比分,3
1037,其他小程序,3856027902,球天下即时比分,23
1042,好友搜索,3856027902,球天下即时比分,2
1058,公众号文章,3856027902,球天下即时比分,4
1089,会话下拉,3856027902,球天下即时比分,10
ALL,NULL,3856027902,球天下即时比分,58
1001,列表,3857012705,手机壁纸刘海,51
1005,全搜,3857012705,手机壁纸刘海,23
1006,垂搜,3857012705,手机壁纸刘海,28
1007,单聊,3857012705,手机壁纸刘海,3
1027,本地搜索,3857012705,手机壁纸刘海,3
1037,其他小程序,3857012705,手机壁纸刘海,440
1042,好友搜索,3857012705,手机壁纸刘海,2
1047,扫描小程序码,3857012705,手机壁纸刘海,1
1048,长按小程序码,3857012705,手机壁纸刘海,1
1053,搜一搜,3857012705,手机壁纸刘海,3
1089,会话下拉,3857012705,手机壁纸刘海,44
ALL,NULL,3857012705,手机壁纸刘海,599
1000,NULL,3857023459,宝宝微请柬生日宴百日满月邀请函,1
1005,全搜,3857023459,宝宝微请柬生日宴百日满月邀请函,19
1006,垂搜,3857023459,宝宝微请柬生日宴百日满月邀请函,8
1007,单聊,3857023459,宝宝微请柬生日宴百日满月邀请函,86
1008,群聊,3857023459,宝宝微请柬生日宴百日满月邀请函,122
1020,公众号profile,3857023459,宝宝微请柬生日宴百日满月邀请函,1
1037,其他小程序,3857023459,宝宝微请柬生日宴百日满月邀请函,7
1042,好友搜索,3857023459,宝宝微请柬生日宴百日满月邀请函,2
1043,公众号模板消息,3857023459,宝宝微请柬生日宴百日满月邀请函,1
1053,搜一搜,3857023459,宝宝微请柬生日宴百日满月邀请函,2
1089,会话下拉,3857023459,宝宝微请柬生日宴百日满月邀请函,1
ALL,NULL,3857023459,宝宝微请柬生日宴百日满月邀请函,250
1001,列表,3857026944,传图识字君,32
1005,全搜,3857026944,传图识字君,14
1006,垂搜,3857026944,传图识字君,47
1007,单聊,3857026944,传图识字君,4
1008,群聊,3857026944,传图识字君,6
1023,安卓桌面,3857026944,传图识字君,1
1037,其他小程序,3857026944,传图识字君,550
1047,扫描小程序码,3857026944,传图识字君,1
1053,搜一搜,3857026944,传图识字君,1
1089,会话下拉,3857026944,传图识字君,18
ALL,NULL,3857026944,传图识字君,674
1001,列表,3857029972,世界杯大预言,3
1005,全搜,3857029972,世界杯大预言,24
1006,垂搜,3857029972,世界杯大预言,6
1007,单聊,3857029972,世界杯大预言,1
1008,群聊,3857029972,世界杯大预言,97
1020,公众号profile,3857029972,世界杯大预言,3
1023,安卓桌面,3857029972,世界杯大预言,1
1027,本地搜索,3857029972,世界杯大预言,2
1037,其他小程序,3857029972,世界杯大预言,426
1042,好友搜索,3857029972,世界杯大预言,7
1043,公众号模板消息,3857029972,世界杯大预言,17
1044,群API,3857029972,世界杯大预言,12
1089,会话下拉,3857029972,世界杯大预言,15
ALL,NULL,3857029972,世界杯大预言,614
1000,NULL,3858001891,图片文字提取神器,1
1001,列表,3858001891,图片文字提取神器,24
1005,全搜,3858001891,图片文字提取神器,154
1006,垂搜,3858001891,图片文字提取神器,295
1007,单聊,3858001891,图片文字提取神器,62
1008,群聊,3858001891,图片文字提取神器,104
1023,安卓桌面,3858001891,图片文字提取神器,1
1027,本地搜索,3858001891,图片文字提取神器,2
1035,公众号自定义菜单,3858001891,图片文字提取神器,37
