enterscene_,sceneinfo,appuin,appuinname,uv
1027,本地搜索,3506377324,卡亭,1
1037,其他小程序,3506377324,卡亭,1
1095,小程序广告组件,3506377324,卡亭,1
1001,列表,3506378274,宜昌回收,1
1035,公众号自定义菜单,3506378274,宜昌回收,1
1037,其他小程序,3506378274,宜昌回收,1
1007,单聊,3506382591,马拉松比赛助手,1
1020,公众号profile,3506382591,马拉松比赛助手,1
1024,小程序profile,3506382591,马拉松比赛助手,1
1027,本地搜索,3506382591,马拉松比赛助手,1
1005,全搜,3506387860,男生流行发型推荐指南,1
1038,其他小程序返回,3506387860,男生流行发型推荐指南,1
1053,搜一搜,3506387860,男生流行发型推荐指南,1
1020,公众号profile,3506388512,男女心理测试,1
1006,垂搜,3506400216,iWOD健身,1
1027,本地搜索,3506400216,iWOD健身,1
1053,搜一搜,3506400216,iWOD健身,1
1102,NULL,3506400216,iWOD健身,1
1007,单聊,3506401108,手机黄页,1
1089,会话下拉,3506401108,手机黄页,1
1008,群聊,3506436099,好色派沙拉+,1
1011,扫描二维码,3506436099,好色派沙拉+,1
1038,其他小程序返回,3506436099,好色派沙拉+,1
1060,微信支付完成页,3506436099,好色派沙拉+,1
1090,小程序右上菜单,3506436099,好色派沙拉+,1
1001,列表,3506450882,郑州交通技校驾校,1
1007,单聊,3506450882,郑州交通技校驾校,1
1027,本地搜索,3506450882,郑州交通技校驾校,1
1048,长按小程序码,3506450882,郑州交通技校驾校,1
1058,公众号文章,3506450882,郑州交通技校驾校,1
1011,扫描二维码,3506454292,安易递快递,1
1042,好友搜索,3506454292,安易递快递,1
1054,搜索历史,3506454292,安易递快递,1
1005,全搜,3506457706,幸运抽奖,1
1028,卡包,3506457706,幸运抽奖,1
1042,好友搜索,3506457706,幸运抽奖,1
1043,公众号模板消息,3506457706,幸运抽奖,1
1089,会话下拉,3506466648,天津众搏人才网,1
ALL,NULL,3506466648,天津众搏人才网,1
1008,群聊,3506467407,住范儿,1
1020,公众号profile,3506467407,住范儿,1
1054,搜索历史,3506467407,住范儿,1
1006,垂搜,3506471706,巴巴快巴汽车票,1
1012,长按二维码,3506471706,巴巴快巴汽车票,1
1023,安卓桌面,3506471706,巴巴快巴汽车票,1
1036,App分享消息,3506471706,巴巴快巴汽车票,1
1042,好友搜索,3506471706,巴巴快巴汽车票,1
1060,微信支付完成页,3506471706,巴巴快巴汽车票,1
1001,列表,3506487187,校友E家外卖,1
1043,公众号模板消息,3506487187,校友E家外卖,1
1005,全搜,3506491427,国际驾照认证件,1
1037,其他小程序,3506491427,国际驾照认证件,1
1007,单聊,3506493806,齐装网装修助手,1
1035,公众号自定义菜单,3506493806,齐装网装修助手,1
1020,公众号profile,3506495024,荥阳公交,1
1023,安卓桌面,3506495024,荥阳公交,1
1035,公众号自定义菜单,3506495024,荥阳公交,1
1006,垂搜,3506534347,黄历万年历天气,1
1023,安卓桌面,3506534347,黄历万年历天气,1
1024,小程序profile,3506534347,黄历万年历天气,1
1019,钱包,3506543534,节日酷炫祝福,1
1044,群API,3506543534,节日酷炫祝福,1
1048,长按小程序码,3506543534,节日酷炫祝福,1
1001,列表,3506550287,小发起,1
1007,单聊,3506550287,小发起,1
1005,全搜,3506573244,菜菜美食日记,1
1053,搜一搜,3506573244,菜菜美食日记,1
1054,搜索历史,3506573244,菜菜美食日记,1
1090,小程序右上菜单,3506573244,菜菜美食日记,1
1006,垂搜,3506579382,人脸识别王,1
1008,群聊,3506579382,人脸识别王,1
1024,小程序profile,3506579382,人脸识别王,1
1037,其他小程序,3506579382,人脸识别王,1
1001,列表,3506586021,车字典,1
1008,群聊,3506586021,车字典,1
1022,会话置部,3506586021,车字典,1
1035,公众号自定义菜单,3506586021,车字典,1
1023,安卓桌面,3506607942,日记薄,1
1042,好友搜索,3506607942,日记薄,1
1047,扫描小程序码,3506607942,日记薄,1
1090,小程序右上菜单,3506607942,日记薄,1
1005,全搜,3506632762,渝客拼车,1
1023,安卓桌面,3506632762,渝客拼车,1
1006,垂搜,3506636036,学习云资料,1
1037,其他小程序,3506636036,学习云资料,1
1042,好友搜索,3506636036,学习云资料,1
1096,聊天记录,3506636036,学习云资料,1
0,NULL,3506677093,邮证查违章,1
1042,好友搜索,3506677093,邮证查违章,1
1053,搜一搜,3506677093,邮证查违章,1
1082,公众号文字链,3506677093,邮证查违章,1
1090,小程序右上菜单,3506677093,邮证查违章,1
1007,单聊,3506677286,汗滴健步走,1
1027,本地搜索,3506677286,汗滴健步走,1
1047,扫描小程序码,3506677286,汗滴健步走,1
1007,单聊,3506678325,浮山同城商圈,1
1006,垂搜,3506705725,油耗小贴士,1
1037,其他小程序,3506710180,去理发,1
1012,长按二维码,3506721989,我的艺术签名,1
1022,会话置部,3506721989,我的艺术签名,1
1047,扫描小程序码,3506721989,我的艺术签名,1
1058,公众号文章,3506721989,我的艺术签名,1
1096,聊天记录,3506721989,我的艺术签名,1
1007,单聊,3506724064,池州人房产,1
1014,模版消息,3506724064,池州人房产,1
1014,模版消息,3506731761,团子汽车票,1
1043,公众号模板消息,3506731761,团子汽车票,1
1048,长按小程序码,3506731761,团子汽车票,1
1054,搜索历史,3506749131,听听展,1
1095,小程序广告组件,3506749131,听听展,1
1005,全搜,3506768714,货代经理人,1
1020,公众号profile,3506768714,货代经理人,1
1024,小程序profile,3506768714,货代经理人,1
1037,其他小程序,3506768714,货代经理人,1
1044,群API,3506768714,货代经理人,1
1005,全搜,3506770643,黑镜扫描,1
1008,群聊,3506770643,黑镜扫描,1
1024,小程序profile,3506770643,黑镜扫描,1
1037,其他小程序,3506770643,黑镜扫描,1
1053,搜一搜,3506770643,黑镜扫描,1
1024,小程序profile,3506775392,基层检验网考试中心,1
1027,本地搜索,3506775392,基层检验网考试中心,1
1042,好友搜索,3506775392,基层检验网考试中心,1
1096,聊天记录,3506775392,基层检验网考试中心,1
1001,列表,3506776452,鲜芒生酮小助手,1
1007,单聊,3506776452,鲜芒生酮小助手,1
1035,公众号自定义菜单,3506776452,鲜芒生酮小助手,1
1038,其他小程序返回,3506776452,鲜芒生酮小助手,1
1089,会话下拉,3506847409,宣化微同城,1
ALL,NULL,3506847409,宣化微同城,1
1001,列表,3506858493,送气电话,1
1037,其他小程序,3506858493,送气电话,1
1024,小程序profile,3506882944,0基础学英语,1
1053,搜一搜,3506887471,超好用的抽签抓阄工具,1
1090,小程序右上菜单,3506887471,超好用的抽签抓阄工具,1
1023,安卓桌面,3506896352,油价助手,1
1024,小程序profile,3506896352,油价助手,1
1005,全搜,3506901394,邮证快递,1
1007,单聊,3506901394,邮证快递,1
1019,钱包,3506901394,邮证快递,1
1022,会话置部,3506901394,邮证快递,1
1090,小程序右上菜单,3506901394,邮证快递,1
1005,全搜,3506914435,纸塘日记,1
1006,垂搜,3506914435,纸塘日记,1
1027,本地搜索,3506914435,纸塘日记,1
1048,长按小程序码,3506914435,纸塘日记,1
1007,单聊,3506931772,阜宁服务平台,1
1014,模版消息,3506931772,阜宁服务平台,1
1023,安卓桌面,3506931772,阜宁服务平台,1
1024,小程序profile,3506931772,阜宁服务平台,1
1008,群聊,3506963826,每日学英语,1
1053,搜一搜,3506963826,每日学英语,1
1011,扫描二维码,3506967208,城乡快讯同城信息微平台,1
1048,长按小程序码,3506967208,城乡快讯同城信息微平台,1
1007,单聊,3506967354,稍后购买,1
1008,群聊,3506967354,稍后购买,1
1023,安卓桌面,3506967354,稍后购买,1
1054,搜索历史,3506967354,稍后购买,1
1080,客服消息菜单,3506967354,稍后购买,1
1005,全搜,3506967612,丁香人才丨招聘求职找工作,1
1022,会话置部,3506967612,丁香人才丨招聘求职找工作,1
1048,长按小程序码,3506967612,丁香人才丨招聘求职找工作,1
1054,搜索历史,3506967612,丁香人才丨招聘求职找工作,1
1022,会话置部,3506983561,照片相册制作神器,1
1027,本地搜索,3506983561,照片相册制作神器,1
1048,长按小程序码,3506983561,照片相册制作神器,1
1053,搜一搜,3506983561,照片相册制作神器,1
1090,小程序右上菜单,3506983561,照片相册制作神器,1
0,NULL,3507000614,中通助手,1
1025,扫描一维码,3507000614,中通助手,1
1038,其他小程序返回,3507000614,中通助手,1
0,NULL,3507000615,南航e行,1
1011,扫描二维码,3507000615,南航e行,1
1031,长按一维码,3507000615,南航e行,1
1032,相册选取一维码,3507000615,南航e行,1
1047,扫描小程序码,3507000615,南航e行,1
1090,小程序右上菜单,3507000615,南航e行,1
0,NULL,3507000621,铂涛旅行酒店预订,1
1022,会话置部,3507000621,铂涛旅行酒店预订,1
1042,好友搜索,3507000621,铂涛旅行酒店预订,1
1044,群API,3507000621,铂涛旅行酒店预订,1
1090,小程序右上菜单,3507000621,铂涛旅行酒店预订,1
1096,聊天记录,3507000621,铂涛旅行酒店预订,1
1055,H5开放接口,3507000634,美团外卖,1
1031,长按一维码,3507000638,大众点评美食电影运动旅游门票,1
1055,H5开放接口,3507000638,大众点评美食电影运动旅游门票,1
1005,全搜,3507001731,小萝卜报名,1
1012,长按二维码,3507001731,小萝卜报名,1
1049,相册选取小程序码,3507001731,小萝卜报名,1
1006,垂搜,3507002308,搭地铁,1
1027,本地搜索,3507002308,搭地铁,1
1037,其他小程序,3507002308,搭地铁,1
1053,搜一搜,3507002308,搭地铁,1
1054,搜索历史,3507002308,搭地铁,1
1054,搜索历史,3507002676,wifi密码查看器官方版,1
1090,小程序右上菜单,3507002676,wifi密码查看器官方版,1
1005,全搜,3507003831,录音,1
1010,收藏,3507003831,录音,1
1037,其他小程序,3507003831,录音,1
1024,小程序profile,3507004065,台州人力网,1
1027,本地搜索,3507004065,台州人力网,1
1001,列表,3507005931,酒花儿APP,1
1006,垂搜,3507005931,酒花儿APP,1
1008,群聊,3507005931,酒花儿APP,1
1023,安卓桌面,3507005931,酒花儿APP,1
1058,公众号文章,3507005931,酒花儿APP,1
1023,安卓桌面,3507005970,打卡考勤,1
1037,其他小程序,3507005970,打卡考勤,1
1005,全搜,3507007049,铁友,1
1019,钱包,3507007049,铁友,1
1022,会话置部,3507007049,铁友,1
1037,其他小程序,3507007049,铁友,1
1053,搜一搜,3507007049,铁友,1
1090,小程序右上菜单,3507007049,铁友,1
1006,垂搜,3507007318,青团社兼职实习,1
1044,群API,3507007318,青团社兼职实习,1
1048,长按小程序码,3507007318,青团社兼职实习,1
1053,搜一搜,3507007318,青团社兼职实习,1
1001,列表,3507008199,酒店哥哥,1
1027,本地搜索,3507008199,酒店哥哥,1
1006,垂搜,3507009004,木鸟短租民宿客栈住宿日租房预订,1
1053,搜一搜,3507009004,木鸟短租民宿客栈住宿日租房预订,1
1010,收藏,3507009314,忆年共享相册,1
1012,长按二维码,3507009314,忆年共享相册,1
1043,公众号模板消息,3507009314,忆年共享相册,1
1053,搜一搜,3507009314,忆年共享相册,1
1005,全搜,3507010338,换碎屏,1
1020,公众号profile,3507010338,换碎屏,1
1008,群聊,3507014081,公务员朝夕刷题,1
1006,垂搜,3507014395,声乐课,1
1010,收藏,3507014395,声乐课,1
1022,会话置部,3507014395,声乐课,1
1024,小程序profile,3507014425,吉他课,1
1027,本地搜索,3507014425,吉他课,1
1035,公众号自定义菜单,3507014425,吉他课,1
1006,垂搜,3507015230,云喇叭,1
1020,公众号profile,3507015230,云喇叭,1
1023,安卓桌面,3507015230,云喇叭,1
1042,好友搜索,3507015230,云喇叭,1
1082,公众号文字链,3507015230,云喇叭,1
1090,小程序右上菜单,3507015230,云喇叭,1
1005,全搜,3507018666,古筝课,1
1024,小程序profile,3507018666,古筝课,1
1037,其他小程序,3507018666,古筝课,1
1020,公众号profile,3507019339,启信宝商业搜索,1
1005,全搜,3507021295,知乐邀请函,1
1048,长按小程序码,3507021295,知乐邀请函,1
1090,小程序右上菜单,3507021295,知乐邀请函,1
1005,全搜,3507021762,烘焙帮Plus,1
1006,垂搜,3507021762,烘焙帮Plus,1
1027,本地搜索,3507021762,烘焙帮Plus,1
1095,小程序广告组件,3507021762,烘焙帮Plus,1
1005,全搜,3507023763,101贝考精选题库,1
1024,小程序profile,3507023763,101贝考精选题库,1
1027,本地搜索,3507023763,101贝考精选题库,1
1043,公众号模板消息,3507027828,草料二维码,1
1054,搜索历史,3507027828,草料二维码,1
1090,小程序右上菜单,3507027828,草料二维码,1
1019,钱包,3507036389,爱回收手机回收,1
1047,扫描小程序码,3507036389,爱回收手机回收,1
1053,搜一搜,3507036389,爱回收手机回收,1
1054,搜索历史,3507036389,爱回收手机回收,1
1090,小程序右上菜单,3507036389,爱回收手机回收,1
1000,NULL,3507039171,壁纸精选,1
1043,公众号模板消息,3507039171,壁纸精选,1
1090,小程序右上菜单,3507039171,壁纸精选,1
1012,长按二维码,3507041826,去哪儿机票火车票酒店,1
1038,其他小程序返回,3507041826,去哪儿机票火车票酒店,1
1053,搜一搜,3507041826,去哪儿机票火车票酒店,1
1067,公众号文章广告,3507041826,去哪儿机票火车票酒店,1
1001,列表,3507043284,掌尚微旅行,1
1024,小程序profile,3507043284,掌尚微旅行,1
1027,本地搜索,3507043284,掌尚微旅行,1
1037,其他小程序,3507043966,暖寻,1
1089,会话下拉,3507043966,暖寻,1
ALL,NULL,3507043966,暖寻,1
0,NULL,3507063404,小电充电,1
1000,NULL,3507063404,小电充电,1
1034,支付完成页,3507063404,小电充电,1
1008,群聊,3507063535,云帆民航助手,1
1020,公众号profile,3507063535,云帆民航助手,1
1023,安卓桌面,3507063535,云帆民航助手,1
1027,本地搜索,3507063535,云帆民航助手,1
1022,会话置部,3507068324,乐乐作文,1
1008,群聊,3507093245,天天口语秀,1
1027,本地搜索,3507093245,天天口语秀,1
1044,群API,3507093245,天天口语秀,1
1090,小程序右上菜单,3507093245,天天口语秀,1
1005,全搜,3507095163,日常记账,1
1008,群聊,3507095163,日常记账,1
1023,安卓桌面,3507095163,日常记账,1
1042,好友搜索,3507095163,日常记账,1
0,NULL,3507104989,我要考大学,1
1005,全搜,3507104989,我要考大学,1
1038,其他小程序返回,3507104989,我要考大学,1
1048,长按小程序码,3507104989,我要考大学,1
1096,聊天记录,3507104989,我要考大学,1
1007,单聊,3507110817,旅行小账本,1
1023,安卓桌面,3507110817,旅行小账本,1
1019,钱包,3507113637,格林豪泰连锁酒店预订青皮树贝壳,1
1023,安卓桌面,3507113637,格林豪泰连锁酒店预订青皮树贝壳,1
1054,搜索历史,3507113637,格林豪泰连锁酒店预订青皮树贝壳,1
1102,NULL,3507113637,格林豪泰连锁酒店预订青皮树贝壳,1
1001,列表,3507126906,七弦古琴网,1
1020,公众号profile,3507126906,七弦古琴网,1
1005,全搜,3507131957,百城招聘丨求职找工作找人才,1
1006,垂搜,3507131957,百城招聘丨求职找工作找人才,1
1008,群聊,3507131957,百城招聘丨求职找工作找人才,1
1024,小程序profile,3507131957,百城招聘丨求职找工作找人才,1
1048,长按小程序码,3507131957,百城招聘丨求职找工作找人才,1
1058,公众号文章,3507131957,百城招聘丨求职找工作找人才,1
1046,朋友圈广告详情页,3507135269,腾讯乘车码,1
1067,公众号文章广告,3507135269,腾讯乘车码,1
1069,openSDK,3507135269,腾讯乘车码,1
1072,二维码收款页面,3507135269,腾讯乘车码,1
1079,微信游戏中心,3507135269,腾讯乘车码,1
1083,公众号会话菜单,3507135269,腾讯乘车码,1
1006,垂搜,3507138471,一把刀词典合集,1
1089,会话下拉,3507138471,一把刀词典合集,1
1023,安卓桌面,3507139569,境商地产+,1
1001,列表,3507148251,BallU,1
1035,公众号自定义菜单,3507148251,BallU,1
1058,公众号文章,3507148251,BallU,1
1005,全搜,3507148845,网约车宝典一各地资格证考试题库,1
1023,安卓桌面,3507148845,网约车宝典一各地资格证考试题库,1
1024,小程序profile,3507148845,网约车宝典一各地资格证考试题库,1
1007,单聊,3507158360,面对面翻译,1
1008,群聊,3507158360,面对面翻译,1
1048,长按小程序码,3507158360,面对面翻译,1
1058,公众号文章,3507158360,面对面翻译,1
1022,会话置部,3507172682,顺风车拼车帮,1
1005,全搜,3507182057,减肥瘦身bmi计算器,1
1027,本地搜索,3507182057,减肥瘦身bmi计算器,1
1005,全搜,3507183804,汽车大全Pro,1
